@relation BILANCIAdataset400NUOVO-weka.filters.unsupervised.attribute.NominalToString-Cfirst

@attribute descr string
@attribute Puzzle numeric
@attribute Adventure numeric
@attribute Action numeric
@attribute RPG numeric
@attribute Simulation numeric
@attribute Strategy numeric
@attribute Shooter numeric
@attribute Sports numeric
@attribute Racing numeric
@attribute Educational numeric
@attribute Fighting numeric
@attribute BoardGames numeric

@data
' want give best makeup littl princess enjoy face makeov beautifi best makeup salon girl game relax time new makeup featur none like like give back spa beauti tip new fresh feel real life feel game differ featur old salon game start relax back spa relax model amaz makeov facial salon makeup dress lot surpris featur pretti ladi busi clean hous exhaust day make forget tension give relax back spa beautifi makeup skill beauti salon prepar bath pool put essenti oil shampoo hair appli gentl anti moistur face wash use facial foam clean face make facial skin look better get rid black eye dark spot princess make facial mask princess stage set epic makeup model choos cosmet hundr makeup item give makeup pretti princess select suitabl model differ skin tone facial featur give perfect eye shadow eyebrow shape appli lipstick accord makeup beauti app girl game recommend high school girl colleg girl model parti makeup girl refresh memori play girl game get rid shine luxuri coat high heel reliv seventeen beautifi old school makeup girl game challeng fashion skill get readi select skin color choic choos light makeup facial color select stylist hair style accord model look wear astonish glass make look even better chose dress shoe forget popular style fashion world makeup salon set readi princess arriv look mani nice color makeup dress want tri enjoy even lot regular updat make princess beauti queen world want give girl perfect princess makeup play face makeup game tri beautifi best makeup salon girl game featur select beauti girl choic pre makeup shampoo hair steamer facial spa hundr use cosmet stylist item make color combin select color background ton makeup tool lipstick eye shadow brush mani trend fashion dress skirt shoe shine jewelri diamond ornament tiara glass mani accessori done done makeup dressup take photo challeng other beautifi face makeup makeov salon free girl makeup game new style new season chang style trendi cloth ladi bag dress girl need look pretti time welcom beautifi face makeup makeov salon ',0,0,0,1,0,0,0,0,0,0,0,0
' get entir custom pleas give beauti haircut hair wash hair salon girl game get tri differ style spot manag reward gold coin incom make sure abl meet goal game style custom happi beauti featur custom come haircut hair wash place right color chair choic want custom choos length cut hair get wrong cut lose custom serv right get tip reach goal ',0,0,0,1,0,0,0,0,0,0,0,0
' game help face convers rid demon made love may peac hold hand hum exist ',0,0,0,1,0,0,0,0,0,0,0,0
' echo combin element rhythm role play game creat entir uniqu experi join ascent mysteri tower guid onward mysteri girl name naia encount dead monster ridicul charact discov grand scheme behind mysteri imprison surviv journey key featur fulli voic act hour stori mode music ronald jenke michael wade hamilton deep item synthesi spell custom mechan provid full rpg experi full integr steam achiev cloud save ',0,0,0,1,0,0,0,0,0,0,0,0
' sunshad find shipwreck strand unchart island companion spoilt elvish noblewoman far use depriv yet two alon island other wait discov friend foe greatest foe howev island race surviv tick clock lurk heart featuresvo dialogu choic impact stori relationship meet flexibl craft system allow approach island way want larg island beauti handcraft map secret discov hero escap matter experi tens fight wildlif mysteri inhabit island struggl surviv intrigu survivor uniqu backstori person ',0,0,0,1,0,0,0,0,0,0,0,0
' aha well must stumbl around find demo beneath shadow sound like horror game cute funni littl game robot evil twin kidnap everyth game demo need ',0,0,0,1,0,0,0,0,0,0,0,0
' betray krondormidkemia realm enchant ancient magic elv dwarv man battl unimagin evil across rift time space legend tell boy name pug would becom master magician friend toma would wield unearth armor valheru command armi elvandar fight final titan battl sethanon betray krondor experi new tale riftwar legaci travel world ramar betray antaraa mighti benevol empir antara fractur weight corrupt war four unlik hero find face insidi mysteri involv power figur empir betray pack includ two game betray krondor betray antara one classic rpgs chosen rpg year polish well design world complex polit econom cultur system ',0,0,0,1,0,0,0,0,0,0,0,0
' synopsi stori yuri love player get role unfam writer meet get along give heart anoth gorgeous girl own total differ person game visual novel moder amount puzzl solv element main base one fascin stori branch option game item collect four end appli player achiev choos differ option search item game dedic improv qualiti game compar origin free play version publish may new version develop lot fix sever bug game collect system achiev also give one addit end multipl cgs side option stori bgms chang ',0,0,0,1,0,0,0,0,0,0,0,0
' game game big orang chicken brawl object realli bad like minut long care yeah play updat come futur ',0,0,0,1,0,0,0,0,0,0,0,0
' meet new season never enjoy footbal team manag amaz graphic modern conveni interfac unforgett match kept everyth come love old version build citi buy footbal player transfer train increas level team howev forgotten introduc new featur collect contract hire rare player acquir richest sponsor lead team best leagu ',0,0,0,0,1,0,0,1,0,0,0,0
' meet new season never enjoy soccer team manag amaz graphic modern conveni interfac unforgett match kept everyth come love old version build citi buy soccer player transfer train increas level team howev forgotten introduc new featur collect contract hire rare player acquir richest sponsor lead team best leagu game contain premium subscript give bonus everi day subscript option follow subscript game vip month subscript plan offer booster legendari contract plus pack rare uniqu player total resourc split daili reward given gradual throughout month vip month subscript plan offer booster legendari contract plus pack uniqu legendari player total resourc split daili reward given gradual throughout month vip month subscript plan offer booster legendari contract plus pack legendari player total resourc split daili reward given gradual throughout month vip month subscript plan offer booster superior contract plus pack legendari player total resourc split daili reward given gradual throughout month end subscript renew price establish unit state custom price countri may vari actual chang may convert local currenc depend countri resid payment charg itun account inform purchas subscript automat renew unless auto renew turn least hour end current period account charg renew within hour prior end current period identifi cost renew subscript may manag user auto renew may turn user account set purchas unus portion free trial period offer forfeit user purchas subscript public applic turn auto renew subscript whenev want itun check current subscript period expir unsubscrib subscript expir longer abl receiv vip daili reward privaci polici term servic ',0,0,0,0,1,0,0,1,0,0,0,0
