@relation BILANCIAdataset400-weka.filters.unsupervised.attribute.NominalToString-Cfirst

@attribute descr string
@attribute Puzzle numeric
@attribute Adventure numeric
@attribute Action numeric
@attribute RPG numeric
@attribute Simulation numeric
@attribute Strategy numeric
@attribute Shooter numeric
@attribute Sports numeric
@attribute Racing numeric
@attribute Educational numeric
@attribute Fighting numeric
@attribute BoardGames numeric

@data
' drop sky jarod pearc jarodswitz music danna yun dyunster build product week develop cycl uni play begin checkpoint reveal discov fish free explor within boundari howev content scene aproxim playtim minut version game current develop return hometown maiden fiction fish town set rural coastal australia protagonist discov fish disappear water surreal twist protagonist begin see fish fli air discov see player follow protagonist journey chang uncov mysteri town fish follow throughout learn divers rang charact deal hardship pleas play audio control game intend play box control game experi enhac unavabli keyboard control bellow wasd movement left thumbstick mous camera control right thumbstick left shift jog right trigger button button button button esc start button start button control press time return menu press time restart scene mous keyboard bug use escap menu mous inaccur button pleas ensur desir button highlight click thing note game built resolut mind game struggl frame low end pcs make sure game play mid high level devic whilst use control menu option select cycl pleas use mous thank play ',0,1,0,0,0,0,0,0,0,0,0,0
' escap time escap escap room game built ground work collabor real world escap room busi escap bring complex puzzl immers environ escap room live room featur dark forebod room design real world escap room busi challeng puzzl design push escap room skill limit uniqu interact fulli util htc vive wand control compel soundtrack connor lin ',0,1,0,0,0,0,0,0,0,0,0,0
' fairi without wing new gameboy game develop use zgb gbdk retroacci intern contest tooth fairi born without wing collect enough teeth gain power shoot lightn simpl contact make teleport control power complet ',0,1,0,0,0,0,0,0,0,0,0,0
' find strang island civil end sky see moon shatter distant citi destroy mysteri woman age old outfit bide time beach none happen travers uncanni surround start unravel mysteri impressionist art game love loss tribut dear friend deger deniz order piec puzzl might need search beyond game game last min depend keen find secret unlock achiev music cava grand follow santima game facebook page ',0,1,0,0,0,0,0,0,0,0,0,0
' fisherman tale bend twist realiti fisherman tale mind bend puzzl adventur game turn upsid insid mere play word play bob tini fisherman puppet live alon tini cabin oblivi world outsid radio broadcast storm alert get top lighthous turn light tri leav cabin help uncanni sidekick realiz wait outsid expect break coupl law physic mind bend puzzl make top lighthous big storm help uncanni sidekick use hand pick throw combin use kind thing glorious fulli immers virtual realiti toy around tini littl model lighthous insid lighthous insid anoth lighthous uncov truth core unusu tall fisherman tale exclus brought vertigo game team behind arizona sunshin skyworld fisherman tale develop innerspac product art franc support cnc vill pari new media fund bpi franc ',0,1,0,0,0,0,0,0,0,0,0,0
' butler name micah sure one thing also dead rememb anyth happen last hour meet two peopl insid mansion work woman name catherin help young man name tom tri find lost sister point click adventur game three must explor mansion solv mysteri hidden within explor come across varieti ghost problem problem need solv help solv problem delv deeper deeper mansion game length hour mous control main gameplay keyboard key mute unmut game key paus game paus menu save game control volum direct ',0,1,0,0,0,0,0,0,0,0,0,0
' fix log chang post jam deadlin fix crash leav tutori area bad free method known bug player face right even head left credit meibo programmingelink programmingcisx write sfxfrerobin musicashtrail art write ',0,1,0,0,0,0,0,0,0,0,0,0
' graviti game whose action take place zero graviti predict confus oppon anticip action win pixel level player one screen singl player mode combat system throw grenad roof use recoil shot acceler pleasant feel tear rival piec cosmic vacuum ',0,0,1,1,0,0,0,0,0,0,0,0
' life top shooter game multipl region differ enemi boss one life die quest find soul encount swarm enemi multiplay exist question need friend press play press play lot lag end prototyp use experi multiplay ',0,0,1,1,0,0,0,0,0,0,0,0
' wan famous bewar anoth mind game studio famous way die seri come right turn head walk street ask autograph public life famous seem glamor desir mani peopl want get famous time find learn mani way achiev goal get lucki accid other may need littl work done multipl way game control tap swipe tilt shake even make nois anyth may activ stori event mani charact mani mani stori experi excit multipl live help seek help hint skip prop howev strong suggest think littl tri littl harder hidden end everi stori end one way see discov cute charact design plus color scene game enjoy challeng level figur becom famous easi rememb way becom famous honor neither fame ultim goal life game teas textbook smile good idea famous happi hear pleas contact follow mean write email magicfantasyltd hotmail com like facebook www facebook com magicfantasycoop follow twitter www twitter com magicfantasyltd ',1,0,0,1,0,0,0,0,0,0,0,0
' tap allow make quick easi decis friend tap readi touch like eeni meeni miney centuri fantast make decis select one person group someth setup let friend tap screen friend tap screen tap start button touch random select friend tap screen use touch hold multi finger screen start ',0,1,0,1,0,0,0,0,0,0,0,0
' free fight turn base multiplay battl old school graphic miss enter battl warrior mage rogu healer either gender use card transform charact combin stat abilti class element properti everi charact collect gem let choos cast magic gain charg battl damag boost specif stat save turn later pummel enemi rock awesom soundtrack journey eight intens trial gain card gem use arena enjoy player tactic rpg style card game great addit game let earn card gem mood chat bit hang lobbi card game even audienc arena win larg battl record server period post peopl see rank updat steam releas new background improv play champion boss take enemi ',0,0,1,1,0,1,0,0,0,0,0,0
' bit trader casual brother trade game merchant kaidan take reveng father killer becom richest merchant kingdom immers old school nostalgia induc trade experi step shoe mediev travel merchant whose life boil one simpl sentenc got buy cheap got sell high travel citi villag realm search cheap good acquir various quest accomplish wealth accumul visit local tavern latest local gossip gain influenti friend may help along way hire companion assist run vile bandit unpredict event pursu rumor great harvest good shortag find best deal search local peopl need may reward handsom help expand compani invest get rich time bit thrill visit ancient landmark search valuabl artifact take challeng becom richest merchantman world get reveng play pace casual travel realm want relax monitor everi price chang pursu everi rumor manag everi detail want achiev best result dozen differ citi villag ten various quest accomplish great graphic old school bit vibe easi get know hard master random encount ',0,1,0,1,1,1,0,0,0,0,0,0
